call_id,call_start_dt,answer_wait,talk_time,group_name,systemSource,cell
4409187,6/30/2018 14:18,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409179,6/30/2018 14:16,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409169,6/30/2018 14:11,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409161,6/30/2018 14:07,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409121,6/30/2018 13:56,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409087,6/30/2018 13:49,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409082,6/30/2018 13:49,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409046,6/30/2018 13:40,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409028,6/30/2018 13:36,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409021,6/30/2018 13:34,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409016,6/30/2018 13:33,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409010,6/30/2018 13:32,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408997,6/30/2018 13:28,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408993,6/30/2018 13:27,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408967,6/30/2018 13:23,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408962,6/30/2018 13:22,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408963,6/30/2018 13:22,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408942,6/30/2018 13:16,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408927,6/30/2018 13:08,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408913,6/30/2018 13:05,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408866,6/30/2018 12:48,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408857,6/30/2018 12:46,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408853,6/30/2018 12:45,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408854,6/30/2018 12:45,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408783,6/30/2018 12:16,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408781,6/30/2018 12:16,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408758,6/30/2018 12:06,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408735,6/30/2018 11:58,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408727,6/30/2018 11:55,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408719,6/30/2018 11:53,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408715,6/30/2018 11:52,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408707,6/30/2018 11:46,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408704,6/30/2018 11:46,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408692,6/30/2018 11:40,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408679,6/30/2018 11:36,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408638,6/30/2018 11:20,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408634,6/30/2018 11:17,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408628,6/30/2018 11:13,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408617,6/30/2018 11:09,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408610,6/30/2018 11:05,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408599,6/30/2018 11:02,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408594,6/30/2018 11:00,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408597,6/30/2018 11:00,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408588,6/30/2018 10:57,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408585,6/30/2018 10:56,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408570,6/30/2018 10:51,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408565,6/30/2018 10:49,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408553,6/30/2018 10:45,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408549,6/30/2018 10:45,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408520,6/30/2018 10:32,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408502,6/30/2018 10:30,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408504,6/30/2018 10:29,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408491,6/30/2018 10:25,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408487,6/30/2018 10:22,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408462,6/30/2018 10:10,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408445,6/30/2018 10:04,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408436,6/30/2018 10:01,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408410,6/30/2018 9:49,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408403,6/30/2018 9:46,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408392,6/30/2018 9:41,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408360,6/30/2018 9:28,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408364,6/30/2018 9:27,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408357,6/30/2018 9:27,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408356,6/30/2018 9:26,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408341,6/30/2018 9:15,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408322,6/30/2018 9:08,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408323,6/30/2018 9:08,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408209,6/30/2018 7:46,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408178,6/30/2018 7:30,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408176,6/30/2018 7:28,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408171,6/30/2018 7:26,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408170,6/30/2018 7:26,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408168,6/30/2018 7:24,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408155,6/30/2018 7:13,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408145,6/30/2018 7:06,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408136,6/30/2018 6:57,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408135,6/30/2018 6:56,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408133,6/30/2018 6:54,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408131,6/30/2018 6:54,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408122,6/30/2018 6:46,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408089,6/30/2018 6:18,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408063,6/30/2018 5:50,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408050,6/30/2018 5:24,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408006,6/30/2018 4:17,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408007,6/30/2018 4:17,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4408003,6/30/2018 4:11,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4407998,6/30/2018 4:05,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4407996,6/30/2018 4:01,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4407967,6/30/2018 3:35,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4407947,6/30/2018 3:20,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4407926,6/30/2018 3:03,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4407924,6/30/2018 3:02,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4407923,6/30/2018 3:01,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4407920,6/30/2018 3:01,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4407912,6/30/2018 2:56,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4407911,6/30/2018 2:56,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4407893,6/30/2018 2:45,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4407891,6/30/2018 2:44,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
