call_id,call_start_dt,answer_wait,talk_time,group_name,systemSource,cell
4303158,5/30/2018 20:47,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303155,5/30/2018 20:45,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303126,5/30/2018 20:30,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303117,5/30/2018 20:25,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303113,5/30/2018 20:24,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303114,5/30/2018 20:24,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303096,5/30/2018 20:17,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303094,5/30/2018 20:16,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303086,5/30/2018 20:14,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303061,5/30/2018 20:05,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303049,5/30/2018 20:01,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303041,5/30/2018 19:59,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303031,5/30/2018 19:57,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303030,5/30/2018 19:56,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303023,5/30/2018 19:55,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303001,5/30/2018 19:43,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4302994,5/30/2018 19:42,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4302984,5/30/2018 19:39,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4302977,5/30/2018 19:36,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4302951,5/30/2018 19:27,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4302939,5/30/2018 19:23,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4302914,5/30/2018 19:17,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4302913,5/30/2018 19:17,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4302917,5/30/2018 19:16,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4302849,5/30/2018 18:54,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
